timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], power.draw [W]
2026/08/28 14:58:00.129, 1, 0 %, 0 %, 35349 MiB, 41.33 W
2026/08/28 14:58:00.129, 2, 0 %, 0 %, 35346 MiB, 39.45 W
2026/08/28 14:58:05.129, 0, 8 %, 0 %, 35357 MiB, 107.03 W
2026/08/28 14:58:05.130, 1, 6 %, 0 %, 35349 MiB, 40.56 W
2026/08/28 14:58:05.130, 2, 14 %, 0 %, 35346 MiB, 66.81 W
2026/08/28 14:58:10.130, 0, 0 %, 0 %, 35357 MiB, 40.78 W
2026/08/28 14:58:10.130, 1, 0 %, 0 %, 35349 MiB, 40.54 W
2026/08/28 14:58:10.130, 2, 0 %, 0 %, 35346 MiB, 39.28 W
2026/08/28 14:58:15.131, 0, 12 %, 0 %, 35357 MiB, 40.57 W
2026/08/28 14:58:15.131, 1, 0 %, 0 %, 35349 MiB, 42.72 W
2026/08/28 14:58:15.131, 2, 6 %, 0 %, 35346 MiB, 41.55 W
2026/08/28 14:58:20.131, 0, 10 %, 0 %, 35357 MiB, 40.87 W
2026/08/28 14:58:20.131, 1, 0 %, 0 %, 35349 MiB, 42.63 W
2026/08/28 14:58:20.132, 2, 0 %, 0 %, 35346 MiB, 39.05 W
2026/08/28 14:58:25.132, 0, 4 %, 0 %, 35357 MiB, 40.67 W
2026/08/28 14:58:25.132, 1, 0 %, 0 %, 35349 MiB, 40.73 W
2026/08/28 14:58:25.132, 2, 0 %, 0 %, 35346 MiB, 38.86 W
2026/08/28 14:58:30.133, 0, 0 %, 0 %, 35357 MiB, 40.57 W
2026/08/28 14:58:30.133, 1, 0 %, 0 %, 35349 MiB, 42.51 W
2026/08/28 14:58:30.133, 2, 0 %, 0 %, 35346 MiB, 44.32 W
2026/08/28 14:58:35.134, 0, 0 %, 0 %, 35357 MiB, 111.51 W
2026/08/28 14:58:35.134, 1, 0 %, 0 %, 35349 MiB, 62.24 W
2026/08/28 14:58:35.134, 2, 0 %, 0 %, 35346 MiB, 38.85 W
2026/08/28 14:58:40.135, 0, 8 %, 0 %, 35357 MiB, 40.48 W
2026/08/28 14:58:40.135, 1, 4 %, 0 %, 35349 MiB, 41.72 W
2026/08/28 14:58:40.135, 2, 0 %, 0 %, 35346 MiB, 38.69 W
2026/08/28 14:58:45.136, 0, 3 %, 0 %, 35357 MiB, 40.56 W
2026/08/28 14:58:45.136, 1, 18 %, 7 %, 35349 MiB, 39.46 W
2026/08/28 14:58:45.136, 2, 10 %, 0 %, 35346 MiB, 39.55 W
2026/08/28 14:58:50.137, 0, 9 %, 0 %, 35357 MiB, 40.26 W
2026/08/28 14:58:50.137, 1, 0 %, 0 %, 35349 MiB, 42.10 W
2026/08/28 14:58:50.137, 2, 0 %, 0 %, 35346 MiB, 41.84 W
2026/08/28 14:58:55.137, 0, 5 %, 0 %, 35357 MiB, 43.92 W
2026/08/28 14:58:55.138, 1, 0 %, 0 %, 35349 MiB, 41.72 W
2026/08/28 14:58:55.138, 2, 20 %, 0 %, 35346 MiB, 40.75 W
2026/08/28 14:59:00.138, 0, 0 %, 0 %, 35357 MiB, 40.28 W
2026/08/28 14:59:00.138, 1, 0 %, 0 %, 35349 MiB, 39.37 W
2026/08/28 14:59:00.138, 2, 0 %, 0 %, 35346 MiB, 38.38 W
2026/08/28 14:59:05.140, 0, 0 %, 0 %, 35357 MiB, 40.06 W
2026/08/28 14:59:05.140, 1, 10 %, 0 %, 35349 MiB, 39.15 W
2026/08/28 14:59:05.140, 2, 0 %, 0 %, 35346 MiB, 38.46 W
2026/08/28 14:59:10.142, 0, 0 %, 0 %, 35357 MiB, 40.06 W
2026/08/28 14:59:10.142, 1, 0 %, 0 %, 35349 MiB, 45.49 W
2026/08/28 14:59:10.142, 2, 0 %, 0 %, 35346 MiB, 39.08 W
2026/08/28 14:59:15.144, 0, 0 %, 0 %, 35357 MiB, 40.19 W
2026/08/28 14:59:15.144, 1, 0 %, 0 %, 35349 MiB, 39.63 W
2026/08/28 14:59:15.144, 2, 0 %, 0 %, 35346 MiB, 38.36 W
2026/08/28 14:59:20.146, 0, 0 %, 0 %, 35357 MiB, 40.08 W
2026/08/28 14:59:20.146, 1, 0 %, 0 %, 35349 MiB, 39.15 W
2026/08/28 14:59:20.146, 2, 13 %, 0 %, 35346 MiB, 38.36 W
2026/08/28 14:59:25.146, 0, 0 %, 0 %, 35357 MiB, 55.01 W
2026/08/28 14:59:25.146, 1, 0 %, 0 %, 35349 MiB, 39.34 W
2026/08/28 14:59:25.146, 2, 1 %, 0 %, 35346 MiB, 38.28 W
2026/08/28 14:59:30.147, 0, 9 %, 0 %, 35357 MiB, 46.12 W
2026/08/28 14:59:30.147, 1, 14 %, 0 %, 35349 MiB, 41.63 W
2026/08/28 14:59:30.147, 2, 0 %, 0 %, 35346 MiB, 38.36 W
2026/08/28 14:59:35.147, 0, 4 %, 0 %, 35357 MiB, 42.35 W
2026/08/28 14:59:35.147, 1, 6 %, 0 %, 35349 MiB, 39.44 W
2026/08/28 14:59:35.147, 2, 0 %, 0 %, 35346 MiB, 46.91 W
2026/08/28 14:59:40.149, 0, 0 %, 0 %, 35357 MiB, 39.77 W
2026/08/28 14:59:40.149, 1, 9 %, 0 %, 35349 MiB, 38.95 W
2026/08/28 14:59:40.149, 2, 0 %, 0 %, 35346 MiB, 38.08 W
2026/08/28 14:59:45.149, 0, 9 %, 0 %, 35357 MiB, 39.78 W
2026/08/28 14:59:45.150, 1, 4 %, 0 %, 35349 MiB, 39.05 W
2026/08/28 14:59:45.150, 2, 0 %, 0 %, 35346 MiB, 37.98 W
2026/08/28 14:59:50.150, 0, 0 %, 0 %, 35357 MiB, 57.04 W
2026/08/28 14:59:50.150, 1, 0 %, 0 %, 35349 MiB, 39.05 W
2026/08/28 14:59:50.150, 2, 0 %, 0 %, 35346 MiB, 38.07 W
2026/08/28 14:59:55.151, 0, 0 %, 0 %, 35357 MiB, 39.97 W
2026/08/28 14:59:55.151, 1, 0 %, 0 %, 35349 MiB, 39.94 W
2026/08/28 14:59:55.151, 2, 27 %, 0 %, 35346 MiB, 42.92 W
2026/08/28 15:00:00.151, 0, 0 %, 0 %, 35357 MiB, 43.04 W
2026/08/28 15:00:00.152, 1, 0 %, 0 %, 35349 MiB, 38.85 W
2026/08/28 15:00:00.152, 2, 0 %, 0 %, 35346 MiB, 66.59 W
2026/08/28 15:00:05.152, 0, 0 %, 0 %, 35357 MiB, 39.87 W
2026/08/28 15:00:05.152, 1, 29 %, 0 %, 35349 MiB, 38.95 W
2026/08/28 15:00:05.152, 2, 0 %, 0 %, 35346 MiB, 39.46 W
2026/08/28 15:00:10.153, 0, 12 %, 0 %, 35357 MiB, 42.13 W
2026/08/28 15:00:10.153, 1, 51 %, 5 %, 35349 MiB, 41.40 W
2026/08/28 15:00:10.153, 2, 8 %, 0 %, 35346 MiB, 38.26 W
2026/08/28 15:00:15.153, 0, 4 %, 0 %, 35357 MiB, 39.89 W
2026/08/28 15:00:15.153, 1, 0 %, 0 %, 35349 MiB, 41.34 W
2026/08/28 15:00:15.153, 2, 0 %, 0 %, 35346 MiB, 38.07 W
2026/08/28 15:00:20.154, 0, 0 %, 0 %, 35357 MiB, 40.27 W
2026/08/28 15:00:20.154, 1, 16 %, 0 %, 35349 MiB, 39.05 W
2026/08/28 15:00:20.154, 2, 0 %, 0 %, 35346 MiB, 38.18 W
2026/08/28 15:00:25.154, 0, 13 %, 0 %, 35357 MiB, 39.89 W
2026/08/28 15:00:25.155, 1, 0 %, 0 %, 35349 MiB, 42.10 W
2026/08/28 15:00:25.155, 2, 0 %, 0 %, 35346 MiB, 38.18 W
2026/08/28 15:00:30.155, 0, 0 %, 0 %, 35357 MiB, 39.79 W
2026/08/28 15:00:30.155, 1, 20 %, 0 %, 35349 MiB, 38.88 W
2026/08/28 15:00:30.155, 2, 12 %, 0 %, 35346 MiB, 38.09 W
2026/08/28 15:00:35.156, 0, 0 %, 0 %, 35357 MiB, 39.51 W
2026/08/28 15:00:35.156, 1, 0 %, 0 %, 35349 MiB, 39.17 W
2026/08/28 15:00:35.156, 2, 0 %, 0 %, 35346 MiB, 38.09 W
2026/08/28 15:00:40.156, 0, 100 %, 20 %, 35357 MiB, 224.35 W
2026/08/28 15:00:40.157, 1, 100 %, 17 %, 35349 MiB, 184.91 W
2026/08/28 15:00:40.157, 2, 100 %, 16 %, 35346 MiB, 172.49 W
2026/08/28 15:00:45.158, 0, 100 %, 22 %, 35357 MiB, 156.75 W
2026/08/28 15:00:45.158, 1, 100 %, 24 %, 35349 MiB, 103.71 W
2026/08/28 15:00:45.158, 2, 100 %, 24 %, 35346 MiB, 88.53 W
2026/08/28 15:00:50.159, 0, 99 %, 25 %, 35357 MiB, 160.47 W
2026/08/28 15:00:50.159, 1, 100 %, 20 %, 35349 MiB, 176.85 W
2026/08/28 15:00:50.159, 2, 100 %, 21 %, 35346 MiB, 124.29 W
2026/08/28 15:00:55.161, 0, 100 %, 26 %, 35357 MiB, 88.18 W
2026/08/28 15:00:55.161, 1, 100 %, 24 %, 35349 MiB, 173.94 W
2026/08/28 15:00:55.161, 2, 100 %, 23 %, 35346 MiB, 190.25 W
2026/08/28 15:01:00.162, 0, 100 %, 0 %, 35357 MiB, 78.12 W
2026/08/28 15:01:00.162, 1, 100 %, 0 %, 35349 MiB, 79.30 W
2026/08/28 15:01:00.162, 2, 100 %, 1 %, 35346 MiB, 78.13 W
2026/08/28 15:01:05.163, 0, 100 %, 0 %, 35357 MiB, 78.48 W
2026/08/28 15:01:05.163, 1, 100 %, 0 %, 35349 MiB, 78.49 W
2026/08/28 15:01:05.163, 2, 100 %, 0 %, 35346 MiB, 77.53 W
2026/08/28 15:01:10.164, 0, 100 %, 0 %, 35357 MiB, 78.58 W
2026/08/28 15:01:10.164, 1, 100 %, 0 %, 35349 MiB, 78.49 W
2026/08/28 15:01:10.164, 2, 100 %, 0 %, 35346 MiB, 77.50 W
2026/08/28 15:01:15.166, 0, 100 %, 0 %, 35357 MiB, 78.58 W
2026/08/28 15:01:15.166, 1, 100 %, 0 %, 35349 MiB, 78.39 W
2026/08/28 15:01:15.166, 2, 100 %, 0 %, 35346 MiB, 77.53 W
2026/08/28 15:01:20.167, 0, 100 %, 0 %, 35357 MiB, 77.49 W
2026/08/28 15:01:20.167, 1, 100 %, 1 %, 35349 MiB, 78.49 W
2026/08/28 15:01:20.167, 2, 100 %, 0 %, 35346 MiB, 77.73 W
2026/08/28 15:01:25.167, 0, 100 %, 0 %, 35357 MiB, 78.58 W
2026/08/28 15:01:25.168, 1, 100 %, 0 %, 35349 MiB, 78.69 W
2026/08/28 15:01:25.168, 2, 100 %, 0 %, 35346 MiB, 77.63 W
2026/08/28 15:01:30.168, 0, 100 %, 0 %, 35357 MiB, 78.67 W
2026/08/28 15:01:30.168, 1, 100 %, 0 %, 35349 MiB, 78.69 W
2026/08/28 15:01:30.168, 2, 100 %, 1 %, 35346 MiB, 77.82 W
2026/08/28 15:01:35.169, 0, 0 %, 0 %, 35357 MiB, 41.29 W
2026/08/28 15:01:35.169, 1, 0 %, 0 %, 35349 MiB, 41.36 W
2026/08/28 15:01:35.169, 2, 0 %, 0 %, 35346 MiB, 39.97 W
2026/08/28 15:01:40.169, 0, 0 %, 0 %, 35357 MiB, 40.97 W
2026/08/28 15:01:40.170, 1, 0 %, 0 %, 35349 MiB, 40.93 W
2026/08/28 15:01:40.170, 2, 4 %, 0 %, 35346 MiB, 39.65 W
2026/08/28 15:01:45.170, 0, 13 %, 0 %, 35357 MiB, 40.28 W
2026/08/28 15:01:45.170, 1, 0 %, 0 %, 35349 MiB, 40.73 W
2026/08/28 15:01:45.170, 2, 6 %, 0 %, 35346 MiB, 39.45 W
2026/08/28 15:01:50.171, 0, 6 %, 0 %, 35357 MiB, 40.77 W
2026/08/28 15:01:50.171, 1, 0 %, 0 %, 35349 MiB, 39.84 W
2026/08/28 15:01:50.171, 2, 0 %, 0 %, 35346 MiB, 40.56 W
2026/08/28 15:01:55.171, 0, 5 %, 0 %, 35357 MiB, 40.67 W
2026/08/28 15:01:55.171, 1, 0 %, 0 %, 35349 MiB, 40.73 W
2026/08/28 15:01:55.171, 2, 7 %, 0 %, 35346 MiB, 38.96 W
2026/08/28 15:02:00.172, 0, 18 %, 0 %, 35357 MiB, 44.39 W
2026/08/28 15:02:00.172, 1, 23 %, 0 %, 35349 MiB, 45.07 W
2026/08/28 15:02:00.172, 2, 4 %, 0 %, 35346 MiB, 71.33 W
2026/08/28 15:02:05.173, 0, 0 %, 0 %, 35357 MiB, 40.57 W
2026/08/28 15:02:05.173, 1, 0 %, 0 %, 35349 MiB, 39.95 W
2026/08/28 15:02:05.173, 2, 0 %, 0 %, 35346 MiB, 38.86 W
2026/08/28 15:02:10.173, 0, 0 %, 0 %, 35357 MiB, 40.38 W
2026/08/28 15:02:10.173, 1, 4 %, 0 %, 35349 MiB, 39.46 W
2026/08/28 15:02:10.174, 2, 0 %, 0 %, 35346 MiB, 38.87 W
2026/08/28 15:02:15.174, 0, 5 %, 0 %, 35357 MiB, 49.07 W
2026/08/28 15:02:15.174, 1, 14 %, 0 %, 35349 MiB, 39.83 W
2026/08/28 15:02:15.174, 2, 15 %, 0 %, 35346 MiB, 38.75 W
2026/08/28 15:02:20.175, 0, 0 %, 0 %, 35357 MiB, 42.17 W
2026/08/28 15:02:20.175, 1, 8 %, 0 %, 35349 MiB, 39.46 W
2026/08/28 15:02:20.175, 2, 0 %, 0 %, 35346 MiB, 39.16 W
2026/08/28 15:02:25.175, 0, 15 %, 0 %, 35357 MiB, 40.87 W
2026/08/28 15:02:25.175, 1, 0 %, 0 %, 35349 MiB, 39.84 W
2026/08/28 15:02:25.175, 2, 9 %, 0 %, 35346 MiB, 38.86 W
2026/08/28 15:02:30.176, 0, 4 %, 0 %, 35357 MiB, 40.90 W
2026/08/28 15:02:30.176, 1, 13 %, 0 %, 35349 MiB, 39.46 W
2026/08/28 15:02:30.176, 2, 0 %, 0 %, 35346 MiB, 38.79 W
2026/08/28 15:02:35.177, 0, 0 %, 0 %, 35357 MiB, 40.49 W
2026/08/28 15:02:35.177, 1, 4 %, 0 %, 35349 MiB, 39.56 W
2026/08/28 15:02:35.177, 2, 0 %, 0 %, 35346 MiB, 40.16 W
2026/08/28 15:02:40.177, 0, 21 %, 0 %, 35357 MiB, 47.68 W
2026/08/28 15:02:40.177, 1, 0 %, 0 %, 35349 MiB, 39.34 W
2026/08/28 15:02:40.177, 2, 2 %, 0 %, 35346 MiB, 42.62 W
2026/08/28 15:02:45.178, 0, 9 %, 0 %, 35357 MiB, 40.28 W
2026/08/28 15:02:45.178, 1, 3 %, 0 %, 35349 MiB, 39.74 W
2026/08/28 15:02:45.178, 2, 14 %, 0 %, 35346 MiB, 38.67 W
2026/08/28 15:02:50.178, 0, 9 %, 0 %, 35357 MiB, 39.97 W
2026/08/28 15:02:50.179, 1, 67 %, 1 %, 35349 MiB, 57.38 W
2026/08/28 15:02:50.179, 2, 0 %, 0 %, 35346 MiB, 38.77 W
2026/08/28 15:02:55.179, 0, 0 %, 0 %, 35357 MiB, 40.58 W
2026/08/28 15:02:55.179, 1, 6 %, 0 %, 35349 MiB, 39.46 W
2026/08/28 15:02:55.179, 2, 0 %, 0 %, 35346 MiB, 38.78 W
2026/08/28 15:03:00.180, 0, 1 %, 0 %, 35357 MiB, 40.25 W
2026/08/28 15:03:00.180, 1, 0 %, 0 %, 35349 MiB, 63.53 W
2026/08/28 15:03:00.180, 2, 0 %, 0 %, 35346 MiB, 38.63 W
2026/08/28 15:03:05.180, 0, 18 %, 0 %, 35357 MiB, 42.06 W
2026/08/28 15:03:05.181, 1, 8 %, 0 %, 35349 MiB, 39.53 W
2026/08/28 15:03:05.181, 2, 14 %, 0 %, 35346 MiB, 38.56 W
2026/08/28 15:03:10.182, 0, 9 %, 0 %, 35357 MiB, 40.30 W
2026/08/28 15:03:10.182, 1, 0 %, 0 %, 35349 MiB, 39.36 W
2026/08/28 15:03:10.182, 2, 0 %, 0 %, 35346 MiB, 38.38 W
2026/08/28 15:03:15.183, 0, 10 %, 0 %, 35357 MiB, 40.16 W
2026/08/28 15:03:15.183, 1, 0 %, 0 %, 35349 MiB, 39.34 W
2026/08/28 15:03:15.183, 2, 0 %, 0 %, 35346 MiB, 38.36 W
2026/08/28 15:03:20.185, 0, 9 %, 0 %, 35357 MiB, 43.65 W
2026/08/28 15:03:20.185, 1, 0 %, 0 %, 35349 MiB, 40.83 W
2026/08/28 15:03:20.185, 2, 11 %, 0 %, 35346 MiB, 38.36 W
2026/08/28 15:03:25.187, 0, 7 %, 0 %, 35357 MiB, 125.48 W
2026/08/28 15:03:25.187, 1, 23 %, 0 %, 35349 MiB, 39.44 W
2026/08/28 15:03:25.187, 2, 0 %, 0 %, 35346 MiB, 38.23 W
2026/08/28 15:03:30.188, 0, 11 %, 0 %, 35357 MiB, 39.97 W
2026/08/28 15:03:30.188, 1, 0 %, 0 %, 35349 MiB, 39.94 W
2026/08/28 15:03:30.188, 2, 10 %, 0 %, 35346 MiB, 38.26 W
2026/08/28 15:03:35.189, 0, 14 %, 0 %, 35357 MiB, 39.87 W
2026/08/28 15:03:35.189, 1, 0 %, 0 %, 35349 MiB, 42.20 W
2026/08/28 15:03:35.189, 2, 8 %, 0 %, 35346 MiB, 41.34 W
2026/08/28 15:03:40.190, 0, 3 %, 0 %, 35357 MiB, 39.78 W
2026/08/28 15:03:40.190, 1, 0 %, 0 %, 35349 MiB, 38.96 W
2026/08/28 15:03:40.190, 2, 0 %, 0 %, 35346 MiB, 38.28 W
2026/08/28 15:03:45.190, 0, 19 %, 0 %, 35357 MiB, 43.42 W
2026/08/28 15:03:45.191, 1, 33 %, 1 %, 35349 MiB, 50.21 W
2026/08/28 15:03:45.191, 2, 0 %, 0 %, 35346 MiB, 38.06 W
2026/08/28 15:03:50.191, 0, 0 %, 0 %, 35357 MiB, 39.67 W
2026/08/28 15:03:50.191, 1, 8 %, 0 %, 35349 MiB, 38.95 W
2026/08/28 15:03:50.191, 2, 7 %, 0 %, 35346 MiB, 45.90 W
2026/08/28 15:03:55.192, 0, 0 %, 0 %, 35357 MiB, 39.65 W
2026/08/28 15:03:55.192, 1, 93 %, 0 %, 35349 MiB, 61.13 W
2026/08/28 15:03:55.192, 2, 0 %, 0 %, 35346 MiB, 38.06 W
2026/08/28 15:04:00.192, 0, 0 %, 0 %, 35357 MiB, 106.22 W
2026/08/28 15:04:00.193, 1, 5 %, 0 %, 35349 MiB, 38.95 W
2026/08/28 15:04:00.193, 2, 27 %, 0 %, 35346 MiB, 37.85 W
2026/08/28 15:04:05.193, 0, 10 %, 0 %, 35357 MiB, 39.69 W
2026/08/28 15:04:05.193, 1, 0 %, 0 %, 35349 MiB, 39.26 W
2026/08/28 15:04:05.193, 2, 0 %, 0 %, 35346 MiB, 59.30 W
2026/08/28 15:04:10.194, 0, 24 %, 0 %, 35357 MiB, 39.58 W
2026/08/28 15:04:10.194, 1, 0 %, 0 %, 35349 MiB, 40.64 W
2026/08/28 15:04:10.194, 2, 0 %, 0 %, 35346 MiB, 37.97 W
2026/08/28 15:04:15.194, 0, 0 %, 0 %, 35357 MiB, 48.52 W
2026/08/28 15:04:15.195, 1, 20 %, 0 %, 35349 MiB, 38.78 W
2026/08/28 15:04:15.195, 2, 0 %, 0 %, 35346 MiB, 37.89 W
2026/08/28 15:04:20.195, 0, 5 %, 0 %, 35357 MiB, 39.79 W
2026/08/28 15:04:20.195, 1, 10 %, 0 %, 35349 MiB, 38.95 W
2026/08/28 15:04:20.195, 2, 8 %, 0 %, 35346 MiB, 37.99 W
2026/08/28 15:04:25.196, 0, 0 %, 0 %, 35357 MiB, 39.60 W
2026/08/28 15:04:25.196, 1, 0 %, 0 %, 35349 MiB, 38.88 W
2026/08/28 15:04:25.196, 2, 0 %, 0 %, 35346 MiB, 37.99 W
2026/08/28 15:04:30.196, 0, 0 %, 0 %, 35357 MiB, 39.60 W
2026/08/28 15:04:30.196, 1, 0 %, 0 %, 35349 MiB, 38.78 W
2026/08/28 15:04:30.196, 2, 10 %, 0 %, 35346 MiB, 37.99 W
2026/08/28 15:04:35.197, 0, 100 %, 22 %, 35357 MiB, 245.52 W
2026/08/28 15:04:35.197, 1, 100 %, 18 %, 35349 MiB, 94.59 W
2026/08/28 15:04:35.197, 2, 100 %, 18 %, 35346 MiB, 185.57 W
2026/08/28 15:04:40.198, 0, 100 %, 17 %, 35357 MiB, 158.86 W
2026/08/28 15:04:40.198, 1, 100 %, 19 %, 35349 MiB, 128.79 W
2026/08/28 15:04:40.198, 2, 100 %, 26 %, 35346 MiB, 94.18 W
2026/08/28 15:04:45.198, 0, 100 %, 21 %, 35357 MiB, 161.96 W
2026/08/28 15:04:45.198, 1, 100 %, 20 %, 35349 MiB, 129.52 W
2026/08/28 15:04:45.198, 2, 100 %, 21 %, 35346 MiB, 122.59 W
2026/08/28 15:04:50.199, 0, 99 %, 18 %, 35357 MiB, 107.39 W
2026/08/28 15:04:50.199, 1, 100 %, 25 %, 35349 MiB, 218.91 W
2026/08/28 15:04:50.199, 2, 100 %, 23 %, 35346 MiB, 172.04 W
2026/08/28 15:04:55.199, 0, 100 %, 18 %, 35357 MiB, 177.27 W
2026/08/28 15:04:55.200, 1, 100 %, 22 %, 35349 MiB, 123.72 W
2026/08/28 15:04:55.200, 2, 100 %, 23 %, 35346 MiB, 204.79 W
2026/08/28 15:05:00.200, 0, 100 %, 0 %, 35357 MiB, 78.87 W
2026/08/28 15:05:00.200, 1, 100 %, 0 %, 35349 MiB, 79.09 W
2026/08/28 15:05:00.200, 2, 100 %, 0 %, 35346 MiB, 77.92 W
2026/08/28 15:05:05.201, 0, 100 %, 0 %, 35357 MiB, 78.77 W
2026/08/28 15:05:05.201, 1, 100 %, 1 %, 35349 MiB, 78.88 W
2026/08/28 15:05:05.201, 2, 100 %, 0 %, 35346 MiB, 77.82 W
2026/08/28 15:05:10.201, 0, 100 %, 0 %, 35357 MiB, 78.77 W
2026/08/28 15:05:10.201, 1, 100 %, 1 %, 35349 MiB, 78.88 W
2026/08/28 15:05:10.201, 2, 100 %, 0 %, 35346 MiB, 77.73 W
2026/08/28 15:05:15.202, 0, 100 %, 0 %, 35357 MiB, 78.77 W
2026/08/28 15:05:15.202, 1, 100 %, 1 %, 35349 MiB, 78.79 W
2026/08/28 15:05:15.202, 2, 100 %, 0 %, 35346 MiB, 77.73 W
2026/08/28 15:05:20.203, 0, 100 %, 0 %, 35357 MiB, 78.87 W
2026/08/28 15:05:20.203, 1, 100 %, 0 %, 35349 MiB, 78.69 W
2026/08/28 15:05:20.203, 2, 100 %, 0 %, 35346 MiB, 77.63 W
2026/08/28 15:05:25.204, 0, 100 %, 0 %, 35357 MiB, 78.98 W
2026/08/28 15:05:25.204, 1, 100 %, 1 %, 35349 MiB, 97.79 W
2026/08/28 15:05:25.204, 2, 100 %, 0 %, 35346 MiB, 77.60 W
2026/08/28 15:05:30.205, 0, 84 %, 11 %, 35357 MiB, 65.89 W
2026/08/28 15:05:30.205, 1, 100 %, 14 %, 35349 MiB, 69.94 W
2026/08/28 15:05:30.205, 2, 100 %, 14 %, 35346 MiB, 68.25 W
2026/08/28 15:05:35.206, 0, 4 %, 0 %, 35357 MiB, 41.37 W
2026/08/28 15:05:35.206, 1, 0 %, 0 %, 35349 MiB, 41.33 W
2026/08/28 15:05:35.206, 2, 0 %, 0 %, 35346 MiB, 40.04 W
2026/08/28 15:05:40.207, 0, 0 %, 0 %, 35357 MiB, 40.97 W
2026/08/28 15:05:40.207, 1, 5 %, 0 %, 35349 MiB, 40.93 W
2026/08/28 15:05:40.207, 2, 0 %, 0 %, 35346 MiB, 45.12 W
2026/08/28 15:05:45.209, 0, 3 %, 0 %, 35357 MiB, 48.28 W
2026/08/28 15:05:45.209, 1, 7 %, 0 %, 35349 MiB, 40.83 W
2026/08/28 15:05:45.209, 2, 7 %, 0 %, 35346 MiB, 39.65 W
2026/08/28 15:05:50.211, 0, 0 %, 0 %, 35357 MiB, 40.57 W
2026/08/28 15:05:50.211, 1, 6 %, 0 %, 35349 MiB, 41.12 W
2026/08/28 15:05:50.211, 2, 0 %, 0 %, 35346 MiB, 40.25 W
2026/08/28 15:05:55.213, 0, 6 %, 0 %, 35357 MiB, 41.08 W
2026/08/28 15:05:55.213, 1, 0 %, 0 %, 35349 MiB, 40.45 W
2026/08/28 15:05:55.213, 2, 18 %, 0 %, 35346 MiB, 39.18 W
2026/08/28 15:06:00.214, 0, 0 %, 0 %, 35357 MiB, 41.07 W
2026/08/28 15:06:00.214, 1, 0 %, 0 %, 35349 MiB, 40.93 W
2026/08/28 15:06:00.214, 2, 0 %, 0 %, 35346 MiB, 40.26 W
2026/08/28 15:06:05.215, 0, 0 %, 0 %, 35357 MiB, 40.87 W
2026/08/28 15:06:05.215, 1, 47 %, 5 %, 35349 MiB, 41.22 W
2026/08/28 15:06:05.215, 2, 0 %, 0 %, 35346 MiB, 42.24 W
2026/08/28 15:06:10.216, 0, 0 %, 0 %, 35357 MiB, 40.79 W
2026/08/28 15:06:10.216, 1, 0 %, 0 %, 35349 MiB, 40.37 W
2026/08/28 15:06:10.216, 2, 0 %, 0 %, 35346 MiB, 39.09 W
2026/08/28 15:06:15.217, 0, 15 %, 0 %, 35357 MiB, 40.67 W
2026/08/28 15:06:15.217, 1, 5 %, 0 %, 35349 MiB, 41.12 W
2026/08/28 15:06:15.217, 2, 0 %, 0 %, 35346 MiB, 38.75 W
2026/08/28 15:06:20.217, 0, 0 %, 0 %, 35357 MiB, 40.47 W
2026/08/28 15:06:20.217, 1, 0 %, 0 %, 35349 MiB, 39.84 W
2026/08/28 15:06:20.217, 2, 1 %, 0 %, 35346 MiB, 39.35 W
2026/08/28 15:06:25.218, 0, 14 %, 0 %, 35357 MiB, 40.28 W
2026/08/28 15:06:25.218, 1, 0 %, 0 %, 35349 MiB, 39.73 W
2026/08/28 15:06:25.218, 2, 3 %, 0 %, 35346 MiB, 38.66 W
2026/08/28 15:06:30.219, 0, 0 %, 0 %, 35357 MiB, 55.20 W
2026/08/28 15:06:30.219, 1, 0 %, 0 %, 35349 MiB, 39.53 W
2026/08/28 15:06:30.219, 2, 5 %, 0 %, 35346 MiB, 38.66 W
2026/08/28 15:06:35.219, 0, 0 %, 0 %, 35357 MiB, 40.17 W
2026/08/28 15:06:35.219, 1, 0 %, 0 %, 35349 MiB, 39.54 W
2026/08/28 15:06:35.219, 2, 5 %, 0 %, 35346 MiB, 38.47 W
2026/08/28 15:06:40.220, 0, 0 %, 0 %, 35357 MiB, 40.06 W
2026/08/28 15:06:40.220, 1, 9 %, 0 %, 35349 MiB, 39.53 W
2026/08/28 15:06:40.220, 2, 11 %, 0 %, 35346 MiB, 38.36 W
2026/08/28 15:06:45.221, 0, 4 %, 0 %, 35357 MiB, 40.27 W
2026/08/28 15:06:45.221, 1, 0 %, 0 %, 35349 MiB, 45.38 W
2026/08/28 15:06:45.221, 2, 0 %, 0 %, 35346 MiB, 38.46 W
2026/08/28 15:06:50.221, 0, 4 %, 0 %, 35357 MiB, 40.16 W
2026/08/28 15:06:50.221, 1, 0 %, 0 %, 35349 MiB, 39.44 W
2026/08/28 15:06:50.221, 2, 0 %, 0 %, 35346 MiB, 40.15 W
2026/08/28 15:06:55.222, 0, 1 %, 0 %, 35357 MiB, 42.64 W
2026/08/28 15:06:55.222, 1, 18 %, 0 %, 35349 MiB, 40.05 W
2026/08/28 15:06:55.222, 2, 0 %, 0 %, 35346 MiB, 38.36 W
2026/08/28 15:07:00.222, 0, 0 %, 0 %, 35357 MiB, 40.19 W
